record_id,location_id,source_id,time_of_record,visit_count_x,time_in_queue,assigned_employee_id,type_of_water_source,number_of_people_served,address,province_name,town_name,location_type,subjective_quality_score,results,pollutant_ppm,biological,functionality_status,hour,month,year
61351.0,MEIG01205,MEIG01205224,2025-04-23 08:32:00,2,38,32,tap_in_home_broken,43614.0,Antubetwe Kiongo,Meru,Igembe North,Urban,,,,,non_functional,8.0,April,2025.0
61352.0,MEIG01206,MEIG01206224,2023-12-17 05:49:00,2,50,16,river,31209.0,Antuambui,Meru,Igembe North,Urban,,,,,non_functional,5.0,December,2023.0
61353.0,ISIS01207,ISIS01207224,2022-09-21 08:16:00,4,176,10,tap_in_home,40973.0,Wabera,Isiolo,Isiolo North,Urban,,,,,non_functional,8.0,September,2022.0
61354.0,ISIS01208,ISIS01208224,2024-01-05 05:58:00,5,245,30,river,37532.0,Bulla Pesa,Isiolo,Isiolo North,Rural,,,,,non_functional,5.0,January,2024.0
61355.0,LALA01209,LALA01209224,2023-12-27 18:33:00,4,361,30,well,14149.0,Mugogodo West,Laikipia,Laikipia North,Rural,,Contaminated: Chemical,,,non_functional,18.0,December,2023.0
61356.0,MEIG01210,MEIG01210224,2023-12-11 14:30:00,2,427,22,shared_taps,52909.0,Naathu,Meru,Igembe North,Rural,,,,,non_functional,14.0,December,2023.0
61357.0,MEIG01211,MEIG01211224,2025-06-11 10:52:00,3,277,37,shared_taps,47777.0,Amwathi,Meru,Igembe North,Urban,,,,,non_functional,10.0,June,2025.0
61358.0,ISIS01212,ISIS01212224,2025-12-05 19:48:00,4,304,34,shared_taps,11648.0,Ngare Mara,Isiolo,Isiolo North,Urban,,,,,non_functional,19.0,December,2025.0
61359.0,ISIS01213,ISIS01213224,2022-12-11 07:40:00,5,293,43,river,26817.0,Oldo/Nyiro,Isiolo,Isiolo North,Rural,,,,,non_functional,7.0,December,2022.0
61360.0,ISIS01214,ISIS01214224,2023-07-23 19:37:00,3,510,36,river,13325.0,Chari,Isiolo,Isiolo North,Rural,,,,,non_functional,19.0,July,2023.0
61361.0,MALA01215,MALA01215224,2024-09-13 10:58:00,4,18,47,shared_taps,25788.0,Laisamis,Marsabit,Laisamis,Urban,,,,,non_functional,10.0,September,2024.0
61362.0,MALA01216,MALA01216224,2022-05-06 08:45:00,1,333,8,tap_in_home_broken,39947.0,Korr/Ngurunit,Marsabit,Laisamis,Urban,,,,,non_functional,8.0,May,2022.0
61363.0,MALA01217,MALA01217224,2022-09-27 10:59:00,3,500,46,tap_in_home,14324.0,Logo Logo,Marsabit,Laisamis,Urban,,,,,non_functional,10.0,September,2022.0
61364.0,MALA01218,MALA01218224,2023-10-22 13:41:00,3,280,10,well,16730.0,Kargi/South Horr,Marsabit,Laisamis,Rural,,Contaminated:Biological,,,non_functional,13.0,October,2023.0
61365.0,MASA01219,MASA01219224,2024-05-04 17:57:00,4,158,19,shared_taps,17488.0,Karare,Marsabit,Saku,Rural,,,,,non_functional,17.0,May,2024.0
61366.0,MASA01220,MASA01220224,2022-08-13 14:59:00,5,137,14,shared_taps,35501.0,Sagante/Jaldesa,Marsabit,Saku,Rural,,,,,non_functional,14.0,August,2022.0
61367.0,MASA01221,MASA01221224,2022-07-11 13:50:00,2,502,21,river,39255.0,Marsabit Central,Marsabit,Saku,Rural,,,,,non_functional,13.0,July,2022.0
61368.0,SASA01222,SASA01222224,2023-10-10 19:20:00,4,428,39,well,22242.0,Wamba East,Samburu,Samburu East,Rural,,Contaminated:Biological,,,non_functional,19.0,October,2023.0
61369.0,SASA01223,SASA01223224,2023-10-24 10:29:00,1,293,1,well,18192.0,Wamba North,Samburu,Samburu East,Rural,,Contaminated:Biological,,,non_functional,10.0,October,2023.0
61370.0,SASA01224,SASA01224224,2023-09-21 14:22:00,5,391,32,well,20238.0,Wamba West,Samburu,Samburu East,Rural,,Contaminated:Biological,,,non_functional,14.0,September,2023.0
61371.0,SASA01225,SASA01225224,2024-07-17 16:30:00,2,110,22,shared_taps,25119.0,Waso,Samburu,Samburu East,Urban,,,,,non_functional,16.0,July,2024.0
61372.0,SASA01226,SASA01226224,2022-06-02 16:59:00,3,136,8,shared_taps,16529.0,Angata Nanyokie,Samburu,Samburu North,Rural,,,,,non_functional,16.0,June,2022.0
61373.0,SASA01227,SASA01227224,2023-10-18 11:56:00,3,58,27,shared_taps,18230.0,Baawa,Samburu,Samburu North,Urban,,,,,non_functional,11.0,October,2023.0
61374.0,SASA01228,SASA01228224,2022-04-03 15:31:00,5,63,4,shared_taps,18170.0,El-Barta,Samburu,Samburu North,Rural,,,,,non_functional,15.0,April,2022.0
61375.0,SASA01229,SASA01229224,2024-12-14 16:21:00,1,404,9,tap_in_home_broken,13561.0,Nachola,Samburu,Samburu North,Rural,,,,,non_functional,16.0,December,2024.0
61376.0,SASA01230,SASA01230224,2024-12-11 17:47:00,1,45,5,well,17843.0,Ndoto,Samburu,Samburu North,Urban,,Contaminated:Biological,,,non_functional,17.0,December,2024.0
61377.0,SASA01231,SASA01231224,2023-04-25 17:25:00,1,286,18,shared_taps,21797.0,Nyiro,Samburu,Samburu North,Urban,,,,,non_functional,17.0,April,2023.0
61378.0,SASA01232,SASA01232224,2023-06-04 10:13:00,4,237,22,tap_in_home,34257.0,Lodokejek,Samburu,Samburu West,Urban,,,,,non_functional,10.0,June,2023.0
61379.0,SASA01233,SASA01233224,2025-05-03 13:27:00,4,444,25,shared_taps,13118.0,Loosuk,Samburu,Samburu West,Urban,,,,,non_functional,13.0,May,2025.0
61380.0,SASA01234,SASA01234224,2025-09-22 11:38:00,4,417,13,shared_taps,66362.0,Maralal,Samburu,Samburu West,Urban,,,,,non_functional,11.0,September,2025.0
61381.0,SASA01235,SASA01235224,2023-09-13 07:07:00,1,193,39,tap_in_home_broken,23441.0,Poro,Samburu,Samburu West,Urban,,,,,non_functional,7.0,September,2023.0
61382.0,SASA01236,SASA01236224,2024-07-15 09:33:00,5,13,6,well,19126.0,Suguta Marmar,Samburu,Samburu West,Rural,,Contaminated: Chemical,,,non_functional,9.0,July,2024.0
61383.0,TUTU01237,TUTU01237224,2022-12-01 12:01:00,4,339,42,shared_taps,35738.0,Katilia,Turkana,Turkana East,Rural,,,,,non_functional,12.0,December,2022.0
61384.0,TUTU01238,TUTU01238224,2023-04-02 05:55:00,3,347,38,tap_in_home,32031.0,Kalapata,Turkana,Turkana South,Urban,,,,,non_functional,5.0,April,2023.0
61385.0,KAMA01239,KAMA01239224,2025-11-12 10:57:00,5,68,27,river,33159.0,Chemuche,Kakamega,Malava,Rural,,,,,non_functional,10.0,November,2025.0
61386.0,NAMO01240,NAMO01240224,2022-05-10 08:32:00,5,47,25,river,26113.0,Ndalat,Nandi,Mosop,Rural,,,,,non_functional,8.0,May,2022.0
61387.0,UATU01241,UATU01241224,2023-06-23 06:21:00,3,392,17,well,43148.0,Kamagut,Uasin Gishu,Turbo,Urban,,Contaminated:Biological,,,non_functional,6.0,June,2023.0
61388.0,UATU01242,UATU01242224,2023-02-26 14:02:00,3,158,38,shared_taps,42581.0,Tapsagoi,Uasin Gishu,Turbo,Urban,,,,,non_functional,14.0,February,2023.0
61389.0,BULI01243,BULI01243224,2023-09-19 16:19:00,4,260,45,tap_in_home,38371.0,Likuyani,Bungoma,Likuyani,Rural,,,,,non_functional,16.0,September,2023.0
61390.0,BULU01244,BULU01244224,2023-07-07 10:31:00,3,426,42,river,40046.0,Lugari,Bungoma,Lugari,Rural,,,,,non_functional,10.0,July,2023.0
61391.0,UASO01245,UASO01245224,2025-11-16 16:45:00,1,97,7,tap_in_home,34529.0,Soy,Uasin Gishu,Soy,Urban,,,,,non_functional,16.0,November,2025.0
61392.0,UASO01246,UASO01246224,2022-01-27 11:17:00,5,113,5,shared_taps,29711.0,Kipsomba,Uasin Gishu,Soy,Rural,,,,,non_functional,11.0,January,2022.0
61393.0,BULI01247,BULI01247224,2023-02-24 12:36:00,3,527,47,tap_in_home,34173.0,Kongoni,Bungoma,Likuyani,Urban,,,,,non_functional,12.0,February,2023.0
61394.0,UASO01248,UASO01248224,2022-09-28 11:42:00,5,78,25,shared_taps,30144.0,Kapkures,Uasin Gishu,Soy,Urban,,,,,non_functional,11.0,September,2022.0
61395.0,UASO01249,UASO01249224,2023-08-14 14:24:00,4,238,26,tap_in_home,37024.0,Moi'S Bridge,Uasin Gishu,Soy,Urban,,,,,non_functional,14.0,August,2023.0
61396.0,TRCH01250,TRCH01250224,2024-06-03 18:37:00,4,57,16,well,31832.0,Kaplamai,Trans Nzoia,Cherangany,Rural,,Clean,,,non_functional,18.0,June,2024.0
61397.0,TRCH01251,TRCH01251224,2022-08-26 11:17:00,3,306,43,shared_taps,44744.0,Motosiet,Trans Nzoia,Cherangany,Urban,,,,,non_functional,11.0,August,2022.0
61398.0,WEPO01252,WEPO01252224,2024-12-01 07:52:00,1,336,47,river,81593.0,Lelan,West Pokot,Pokot South,Urban,,,,,non_functional,7.0,December,2024.0
61399.0,TRCH01253,TRCH01253224,2025-11-15 08:55:00,2,481,22,river,23390.0,Makutano,Trans Nzoia,Cherangany,Rural,,,,,non_functional,8.0,November,2025.0
61400.0,TRCH01254,TRCH01254224,2024-09-10 13:59:00,3,167,23,river,34456.0,Sitatunga,Trans Nzoia,Cherangany,Rural,,,,,non_functional,13.0,September,2024.0
61401.0,TRCH01255,TRCH01255224,2025-01-11 16:32:00,2,184,37,well,32968.0,Sinyerere,Trans Nzoia,Cherangany,Rural,,Contaminated: Chemical,,,non_functional,16.0,January,2025.0
61402.0,WEKA01256,WEKA01256224,2025-03-02 09:24:00,3,196,37,river,52142.0,Mnagei,West Pokot,Kapenguria,Rural,,,,,non_functional,9.0,March,2025.0
61403.0,WEKA01257,WEKA01257224,2023-05-07 07:31:00,5,36,27,shared_taps,23609.0,Siyoi,West Pokot,Kapenguria,Urban,,,,,non_functional,7.0,May,2023.0
61404.0,WEKA01258,WEKA01258224,2022-01-01 08:09:00,4,204,44,well,42080.0,Kapenguria,West Pokot,Kapenguria,Rural,,Contaminated:Biological,,,non_functional,8.0,January,2022.0
61405.0,WEKA01259,WEKA01259224,2024-01-07 17:10:00,4,31,2,river,30366.0,Lokori/Kochodin,West Pokot,Kapenguria,Rural,,,,,non_functional,17.0,January,2024.0
61406.0,WEPO01260,WEPO01260224,2025-10-02 13:26:00,3,454,39,tap_in_home_broken,66236.0,Chepareria,West Pokot,Pokot South,Urban,,,,,non_functional,13.0,October,2025.0
61407.0,WEKA01261,WEKA01261224,2023-11-10 17:19:00,4,300,14,tap_in_home_broken,22332.0,Suam,West Pokot,Kacheliba,Urban,,,,,non_functional,17.0,November,2023.0
61408.0,WEUN01262,WEUN01262224,2023-04-24 06:36:00,2,347,26,shared_taps,11487.0,unknown 3,West Pokot,unknown 3,Urban,,,,,non_functional,6.0,April,2023.0
61409.0,WEKA01263,WEKA01263224,2024-04-05 13:19:00,4,472,47,shared_taps,20656.0,Kodich,West Pokot,Kacheliba,Urban,,,,,non_functional,13.0,April,2024.0
61410.0,BUKA01264,BUKA01264224,2023-10-08 09:56:00,3,50,21,shared_taps,44772.0,East Sang'Alo,Bungoma,Kanduyi,Rural,,,,,non_functional,9.0,October,2023.0
61411.0,BUWE01265,BUWE01265224,2025-06-01 13:47:00,2,525,15,river,42859.0,Sitikho,Bungoma,Webute West,Rural,,,,,non_functional,13.0,June,2025.0
61412.0,KALU01266,KALU01266224,2024-05-13 07:45:00,2,10,18,tap_in_home,38964.0,Chevaywa,Kakamega,Lugari,Rural,,,,,non_functional,7.0,May,2024.0
61413.0,BUWE01267,BUWE01267224,2022-10-21 10:31:00,4,298,41,well,41383.0,Maraka,Bungoma,Webuye East,Urban,,Contaminated: Chemical,,,non_functional,10.0,October,2022.0
61414.0,KAMA01268,KAMA01268224,2023-06-19 06:26:00,3,456,42,shared_taps,37098.0,Shirugu-Mugai,Kakamega,Malava,Urban,,,,,non_functional,6.0,June,2023.0
61415.0,KAMA01269,KAMA01269224,2025-07-24 09:02:00,5,475,30,river,44250.0,Butali/Chegulo,Kakamega,Malava,Rural,,,,,non_functional,9.0,July,2025.0
61416.0,KALU01270,KALU01270224,2022-02-21 06:29:00,2,375,45,well,32301.0,Lwandeti,Kakamega,Lugari,Rural,,Contaminated: Chemical,,,non_functional,6.0,February,2022.0
61417.0,BUTO01271,BUTO01271224,2024-06-28 06:10:00,2,185,2,tap_in_home_broken,44730.0,Milima,Bungoma,Tongaren,Urban,,,,,non_functional,6.0,June,2024.0
61418.0,KAMA01272,KAMA01272224,2023-11-14 06:32:00,2,301,21,shared_taps,40163.0,Manda-Shivanga,Kakamega,Malava,Urban,,,,,non_functional,6.0,November,2023.0
61419.0,BUTO01273,BUTO01273224,2022-10-08 07:12:00,1,124,37,well,42523.0,Mbakalo,Bungoma,Tongaren,Rural,,Clean,,,non_functional,7.0,October,2022.0
61420.0,BULU01274,BULU01274224,2024-09-17 15:09:00,3,248,8,tap_in_home,27428.0,Chekalini,Bungoma,Lugari,Urban,,,,,non_functional,15.0,September,2024.0
61421.0,NAMO01275,NAMO01275224,2023-12-05 18:41:00,3,240,1,tap_in_home_broken,24151.0,Chepterwai,Nandi,Mosop,Urban,,,,,non_functional,18.0,December,2023.0
61422.0,UATU01276,UATU01276224,2024-07-13 08:13:00,2,13,0,well,46988.0,Ngenyilel,Uasin Gishu,Turbo,Rural,,Contaminated:Biological,,,non_functional,8.0,July,2024.0
61423.0,BUTO01277,BUTO01277224,2024-06-19 18:51:00,4,289,12,well,49979.0,Naitiri/Kabuyefwe,Bungoma,Tongaren,Rural,,Contaminated:Biological,,,non_functional,18.0,June,2024.0
61424.0,BUTO01278,BUTO01278224,2024-08-24 15:54:00,3,470,27,shared_taps,44142.0,Tongaren,Bungoma,Tongaren,Urban,,,,,non_functional,15.0,August,2024.0
61425.0,BULU01279,BULU01279224,2023-01-22 09:50:00,5,258,19,well,32792.0,Mautuma,Bungoma,Lugari,Rural,,Contaminated: Chemical,,,non_functional,9.0,January,2023.0
61426.0,BULU01280,BULU01280224,2023-04-01 09:22:00,1,469,46,shared_taps,37671.0,Lumakanda,Bungoma,Lugari,Urban,,,,,non_functional,9.0,April,2023.0
61427.0,NAMO01281,NAMO01281224,2024-03-11 12:27:00,4,536,18,tap_in_home_broken,27765.0,Kipkaren,Nandi,Mosop,Urban,,,,,non_functional,12.0,March,2024.0
61428.0,BUTO01282,BUTO01282224,2025-12-12 12:22:00,4,504,46,well,38255.0,Soysambu/ Mitua,Bungoma,Tongaren,Rural,,Contaminated:Biological,,,non_functional,12.0,December,2025.0
61429.0,BULI01283,BULI01283224,2022-11-10 14:38:00,1,138,8,tap_in_home_broken,43050.0,Nzoia,Bungoma,Likuyani,Urban,,,,,non_functional,14.0,November,2022.0
61430.0,BULI01284,BULI01284224,2024-10-02 11:52:00,2,18,9,river,29736.0,Sango,Bungoma,Likuyani,Rural,,,,,non_functional,11.0,October,2024.0
61431.0,BUBU01285,BUBU01285224,2024-12-12 06:30:00,1,17,33,river,43775.0,Bumula,Bungoma,Bumula,Urban,,,,,non_functional,6.0,December,2024.0
61432.0,BUBU01286,BUBU01286224,2022-09-11 14:50:00,2,445,14,river,30998.0,South Bukusu,Bungoma,Bumula,Rural,,,,,non_functional,14.0,September,2022.0
61433.0,BUBU01287,BUBU01287224,2024-03-03 19:38:00,4,22,9,river,28030.0,Kabula,Bungoma,Bumula,Rural,,,,,non_functional,19.0,March,2024.0
61434.0,BABA01288,BABA01288224,2025-07-12 17:42:00,1,62,20,tap_in_home_broken,29730.0,Barwessa,Baringo,Baringo North,Urban,,,,,non_functional,17.0,July,2025.0
61435.0,BABA01289,BABA01289224,2024-05-08 13:36:00,5,416,24,river,24101.0,Kabartonjo,Baringo,Baringo North,Rural,,,,,non_functional,13.0,May,2024.0
61436.0,UAMO01290,UAMO01290224,2023-06-27 13:31:00,2,223,40,shared_taps,21473.0,Sergoit,Uasin Gishu,Moiben,Rural,,,,,non_functional,13.0,June,2023.0
61437.0,BABA01291,BABA01291224,2024-08-26 14:00:00,1,501,18,shared_taps,16825.0,Saimo/Soi,Baringo,Baringo North,Urban,,,,,non_functional,14.0,August,2024.0
61438.0,BABA01292,BABA01292224,2022-02-19 18:34:00,2,200,46,well,26661.0,Saimo/Kipsaraman,Baringo,Baringo North,Rural,,Contaminated: Chemical,,,non_functional,18.0,February,2022.0
61439.0,BATI01293,BATI01293224,2025-05-04 19:20:00,3,527,30,shared_taps,24005.0,Churo/Amaya,Baringo,Tiaty,Urban,,,,,non_functional,19.0,May,2025.0
61440.0,BATI01294,BATI01294224,2025-05-17 10:27:00,2,152,2,shared_taps,18344.0,Tangulbei/Korossi,Baringo,Tiaty,Rural,,,,,non_functional,10.0,May,2025.0
61441.0,ELKE01295,ELKE01295224,2024-01-08 09:14:00,1,253,28,well,30026.0,Kapchemutwa,Elgeyo-Marakwet,Keiyo North,Rural,,Contaminated: Chemical,,,non_functional,9.0,January,2024.0
61442.0,UAMO01296,UAMO01296224,2022-02-01 17:49:00,1,268,27,well,39347.0,Moiben,Uasin Gishu,Moiben,Rural,,Contaminated: Chemical,,,non_functional,17.0,February,2022.0
61443.0,UAMO01297,UAMO01297224,2023-03-03 09:24:00,3,506,39,well,41266.0,Karuna/Meibeki,Uasin Gishu,Moiben,Rural,,Contaminated: Chemical,,,non_functional,9.0,March,2023.0
61444.0,BATI01298,BATI01298224,2025-04-24 14:18:00,3,231,29,river,15847.0,Loiyamorock,Baringo,Tiaty,Rural,,,,,non_functional,14.0,April,2025.0
61445.0,ELKE01299,ELKE01299224,2022-01-10 09:39:00,5,150,28,tap_in_home,15024.0,Emsoo,Elgeyo-Marakwet,Keiyo North,Urban,,,,,non_functional,9.0,January,2022.0
61446.0,BABA01300,BABA01300224,2023-05-18 13:13:00,3,278,19,river,13226.0,Bartabwa,Baringo,Baringo North,Rural,,,,,non_functional,13.0,May,2023.0
61447.0,UASO01301,UASO01301224,2022-11-28 11:40:00,2,531,27,tap_in_home,47569.0,Ziwa,Uasin Gishu,Soy,Urban,,,,,non_functional,11.0,November,2022.0
61448.0,BATI01302,BATI01302224,2025-09-02 07:37:00,5,195,48,shared_taps,22121.0,Ribkwo,Baringo,Tiaty,Urban,,,,,non_functional,7.0,September,2025.0
61449.0,UASO01303,UASO01303224,2022-05-17 18:34:00,1,330,12,shared_taps,35167.0,Segero/Barsombe,Uasin Gishu,Soy,Urban,,,,,non_functional,18.0,May,2022.0
61450.0,ELMA01304,ELMA01304224,2025-10-22 12:07:00,2,96,45,river,30155.0,Moiben/Kuserwo,Elgeyo-Marakwet,Marakwet West,Rural,,,,,non_functional,12.0,October,2025.0
61451.0,ELMA01305,ELMA01305224,2025-07-03 05:24:00,4,470,2,shared_taps,11612.0,Arror,Elgeyo-Marakwet,Marakwet West,Rural,,,,,non_functional,5.0,July,2025.0
61452.0,ELMA01306,ELMA01306224,2022-07-06 13:45:00,2,429,7,shared_taps,36804.0,Kapsowar,Elgeyo-Marakwet,Marakwet West,Urban,,,,,non_functional,13.0,July,2022.0
61453.0,TRCH01307,TRCH01307224,2025-04-05 18:33:00,5,429,20,shared_taps,38521.0,Chepsiro/Kiptoror,Trans Nzoia,Cherangany,Urban,,,,,non_functional,18.0,April,2025.0
61454.0,ELMA01308,ELMA01308224,2025-06-15 19:46:00,5,516,42,shared_taps,25550.0,Cherang'Any/Chebororwa,Elgeyo-Marakwet,Marakwet West,Urban,,,,,non_functional,19.0,June,2025.0
61455.0,TUTU01309,TUTU01309224,2024-03-27 08:32:00,4,431,47,river,52499.0,Kapedo/Napeitom,Turkana,Turkana East,Rural,,,,,non_functional,8.0,March,2024.0
61456.0,BATI01310,BATI01310224,2024-11-08 10:15:00,1,203,17,shared_taps,36317.0,Kolowa,Baringo,Tiaty,Urban,,,,,non_functional,10.0,November,2024.0
61457.0,ELMA01311,ELMA01311224,2025-06-05 05:41:00,5,104,19,river,46504.0,Sambirir,Elgeyo-Marakwet,Marakwet East,Rural,,,,,non_functional,5.0,June,2025.0
61458.0,TRCH01312,TRCH01312224,2024-06-17 16:01:00,2,441,36,shared_taps,53269.0,Cherangany/Suwerwa,Trans Nzoia,Cherangany,Rural,,,,,non_functional,16.0,June,2024.0
61459.0,BATI01313,BATI01313224,2024-10-14 05:49:00,3,478,14,shared_taps,21373.0,Silale,Baringo,Tiaty,Rural,,,,,non_functional,5.0,October,2024.0
61460.0,ELMA01314,ELMA01314224,2025-07-10 14:20:00,5,203,37,tap_in_home,18652.0,Kapyego,Elgeyo-Marakwet,Marakwet East,Urban,,,,,non_functional,14.0,July,2025.0
61461.0,ELMA01315,ELMA01315224,2025-04-16 19:56:00,2,18,33,well,27171.0,Sengwer,Elgeyo-Marakwet,Marakwet West,Rural,,Contaminated:Biological,,,non_functional,19.0,April,2025.0
61462.0,ELMA01316,ELMA01316224,2025-09-09 10:19:00,2,302,40,shared_taps,26734.0,Endo,Elgeyo-Marakwet,Marakwet East,Rural,,,,,non_functional,10.0,September,2025.0
61463.0,BATI01317,BATI01317224,2024-08-06 05:31:00,3,504,25,well,31578.0,Tirioko,Baringo,Tiaty,Urban,,Contaminated: Chemical,,,non_functional,5.0,August,2024.0
61464.0,TUUN01318,TUUN01318224,2022-09-27 11:15:00,1,470,31,river,69880.0,unknown 2,Turkana,unknown 2,Rural,,,,,non_functional,11.0,September,2022.0
61465.0,TUTU01319,TUTU01319224,2023-09-05 14:31:00,5,17,17,shared_taps,13663.0,Lobokat,Turkana,Turkana South,Urban,,,,,non_functional,14.0,September,2023.0
61466.0,WEKA01320,WEKA01320224,2025-12-07 06:39:00,5,227,47,well,19108.0,Sook,West Pokot,Kapenguria,Rural,,Contaminated: Chemical,,,non_functional,6.0,December,2025.0
61467.0,WEPO01321,WEPO01321224,2024-02-15 08:56:00,2,220,4,tap_in_home_broken,45249.0,Batei,West Pokot,Pokot South,Urban,,,,,non_functional,8.0,February,2024.0
61468.0,WEPO01322,WEPO01322224,2022-12-14 07:03:00,1,398,27,tap_in_home,50057.0,Tapach,West Pokot,Pokot South,Urban,,,,,non_functional,7.0,December,2022.0
61469.0,WESI01323,WESI01323224,2024-06-03 07:16:00,5,389,26,well,39752.0,Lomut,West Pokot,Sigor,Urban,,Clean,,,non_functional,7.0,June,2024.0
61470.0,WESI01324,WESI01324224,2022-01-12 17:18:00,5,224,43,tap_in_home_broken,22363.0,Masool,West Pokot,Sigor,Urban,,,,,non_functional,17.0,January,2022.0
61471.0,WESI01325,WESI01325224,2025-08-09 13:10:00,3,158,21,tap_in_home_broken,27853.0,Sekerr,West Pokot,Sigor,Rural,,,,,non_functional,13.0,August,2025.0
61472.0,WESI01326,WESI01326224,2025-07-08 05:34:00,5,353,9,river,48489.0,Weiwei,West Pokot,Sigor,Rural,,,,,non_functional,5.0,July,2025.0
61473.0,TREN01327,TREN01327224,2023-02-28 14:31:00,4,73,11,river,43998.0,Matumbei,Trans Nzoia,Endebess,Rural,,,,,non_functional,14.0,February,2023.0
61474.0,TREN01328,TREN01328224,2024-12-19 19:36:00,2,375,29,river,31074.0,Endebess,Trans Nzoia,Endebess,Rural,,,,,non_functional,19.0,December,2024.0
61475.0,TREN01329,TREN01329224,2023-12-17 14:44:00,5,32,44,well,47978.0,Chepchoina,Trans Nzoia,Endebess,Urban,,Contaminated: Chemical,,,non_functional,14.0,December,2023.0
61476.0,TRSA01330,TRSA01330224,2022-12-11 06:53:00,5,348,4,well,57090.0,Kinyoro,Trans Nzoia,Saboti,Rural,,Contaminated:Biological,,,non_functional,6.0,December,2022.0
61477.0,TRSA01331,TRSA01331224,2024-05-10 08:08:00,1,144,4,well,44236.0,Saboti,Trans Nzoia,Saboti,Rural,,Clean,,,non_functional,8.0,May,2024.0
61478.0,TRSA01332,TRSA01332224,2022-03-22 17:14:00,4,12,12,well,20238.0,Machewa,Trans Nzoia,Saboti,Rural,,Contaminated:Biological,,,non_functional,17.0,March,2022.0
61479.0,TRKI01333,TRKI01333224,2023-01-10 10:53:00,4,534,38,river,41225.0,Sikhendu,Trans Nzoia,Kiminini,Rural,,,,,non_functional,10.0,January,2023.0
61480.0,TRUN01334,TRUN01334224,2023-07-13 09:30:00,4,260,1,tap_in_home_broken,74867.0,unknown 4,Trans Nzoia,unknown 4,Urban,,,,,non_functional,9.0,July,2023.0
61481.0,TRKI01335,TRKI01335224,2022-02-28 07:39:00,2,296,12,tap_in_home,43578.0,Kiminini,Trans Nzoia,Kiminini,Urban,,,,,non_functional,7.0,February,2022.0
61482.0,TRKI01336,TRKI01336224,2022-10-16 13:19:00,1,304,20,tap_in_home,46694.0,Nabiswa,Trans Nzoia,Kiminini,Rural,,,,,non_functional,13.0,October,2022.0
61483.0,TRKW01337,TRKW01337224,2025-01-23 17:21:00,4,479,44,shared_taps,47528.0,Kwanza,Trans Nzoia,Kwanza,Urban,,,,,non_functional,17.0,January,2025.0
61484.0,BUTO01338,BUTO01338224,2023-11-15 11:26:00,5,253,29,shared_taps,30431.0,Ndalu/ Tabani,Bungoma,Tongaren,Urban,,,,,non_functional,11.0,November,2023.0
61485.0,TRSA01339,TRSA01339224,2024-10-04 06:00:00,3,432,3,tap_in_home_broken,21854.0,Matisi,Trans Nzoia,Saboti,Urban,,,,,non_functional,6.0,October,2024.0
61486.0,TRKW01340,TRKW01340224,2023-05-01 17:03:00,4,361,14,shared_taps,74255.0,Kapomboi,Trans Nzoia,Kwanza,Rural,,,,,non_functional,17.0,May,2023.0
61487.0,TRKI01341,TRKI01341224,2025-07-17 15:16:00,1,459,23,well,65747.0,Waitaluk,Trans Nzoia,Kiminini,Rural,,Clean,,,non_functional,15.0,July,2025.0
61488.0,TRSA01342,TRSA01342224,2022-01-14 08:04:00,4,260,46,tap_in_home,399.0,Tuwani,Trans Nzoia,Saboti,Urban,,,,,non_functional,8.0,January,2022.0
61489.0,TRKW01343,TRKW01343224,2025-02-22 17:47:00,5,353,0,shared_taps,17037.0,Bidii,Trans Nzoia,Kwanza,Urban,,,,,non_functional,17.0,February,2025.0
61490.0,TRKI01344,TRKI01344224,2022-03-24 16:19:00,4,127,35,tap_in_home,19145.0,Hospital,Trans Nzoia,Kiminini,Urban,,,,,non_functional,16.0,March,2022.0
61491.0,BULI01345,BULI01345224,2023-12-09 08:56:00,3,5,24,shared_taps,27318.0,Sinoko,Bungoma,Likuyani,Urban,,,,,non_functional,8.0,December,2023.0
61492.0,TRKI01346,TRKI01346224,2023-02-22 14:49:00,5,172,6,well,30311.0,Sirende,Trans Nzoia,Kiminini,Rural,,Contaminated: Chemical,,,non_functional,14.0,February,2023.0
61493.0,MAMA01347,MAMA01347224,2023-05-04 08:49:00,1,496,15,shared_taps,23483.0,Guticha,Mandera,Mandera North,Rural,,,,,non_functional,8.0,May,2023.0
61494.0,MAMA01348,MAMA01348224,2023-03-14 19:36:00,5,519,10,shared_taps,18268.0,Morothile,Mandera,Mandera North,Urban,,,,,non_functional,19.0,March,2023.0
61495.0,MABA01349,MABA01349224,2025-01-24 13:19:00,2,28,24,well,17577.0,Guba,Mandera,Banissa,Rural,,Contaminated:Biological,,,non_functional,13.0,January,2025.0
61496.0,MAMA01350,MAMA01350224,2022-12-26 07:46:00,5,227,8,well,93245.0,Kutulo,Mandera,Mandera South,Rural,,Contaminated:Biological,,,non_functional,7.0,December,2022.0
61497.0,MAMA01351,MAMA01351224,2025-08-28 11:09:00,5,383,13,tap_in_home_broken,40090.0,Ashabito,Mandera,Mandera North,Urban,,,,,non_functional,11.0,August,2025.0
61498.0,MAMA01352,MAMA01352224,2022-09-07 07:30:00,4,173,21,shared_taps,43757.0,Rhamu-Dimtu,Mandera,Mandera North,Rural,,,,,non_functional,7.0,September,2022.0
